fromNode	toNode	weight	direction	fromAltName	toAltName
I4GK09	A0A1X9LJJ7	0.101745948352481	undirected	NA	NA
I4GK09	A8YIQ1	0.14466356652054	undirected	NA	NA
I4GK09	A8YKZ4	0.118601344359995	undirected	NA	NA
I4GK09	I4GJN7	0.15785594389655	undirected	NA	NA
I4GK09	A0A0A1VNT9	0.0221878856883698	undirected	NA	NA
I4GK09	A8Y9I9	0.0489373234307846	undirected	NA	NA
I4GK09	A8YMW0	0.17782170430325	undirected	NA	NA
I4GK09	I4G4E5	0.183201094288578	undirected	NA	NA
I4GK09	A8YDN2	0.17150435435623	undirected	NA	NA
I4GK09	A8YKV3	0.0671984011341495	undirected	NA	NA
I4GK09	A0A0F6U795	0.0877912500347237	undirected	NA	NA
I4GK09	A0A1X9L436	0.061236270828587	undirected	NA	NA
I4GK09	A8YES3	0.0735414035372789	undirected	NA	NA
I4GK09	L8NPY3	0.0957776266554834	undirected	NA	NA
I4GK09	A8YJN0	0.0842187787464616	undirected	NA	NA
I4GK09	A0A0F6U5L8	0.0440495686652611	undirected	NA	NA
I4GK09	A8YD57	0.0776170880573916	undirected	NA	NA
I4GK09	A8YD85	0.0926840504583674	undirected	NA	NA
I4GK09	A0A0A1VXR0	0.0770291935837779	undirected	NA	NA
I4GK09	A0A0F6U1V9	0.0350767896788433	undirected	NA	NA
I4GK09	L8NQN0	0.113390117923857	undirected	NA	NA
I4GK09	A0A2H6BPA3	0.0848999265014964	undirected	NA	NA
I4GK09	A8YDZ0	0.0421842259431266	undirected	NA	NA
I4GK09	A0A1E4QAJ7	0.0771725009981214	undirected	NA	NA
I4GK09	A0A2H6L2L3	0.0567587640556141	undirected	NA	NA
I4GK09	A0A1X9LCH7	0.133566334697783	undirected	NA	NA
I4GK09	A8YN44	0.0820037203543271	undirected	NA	NA
I4GK09	A8YFJ4	0.155736500071403	undirected	NA	NA
I4GK09	A0A1X9L097	0.188323320553603	undirected	NA	NA
I4GK09	A0A0A1VSC7	0.0727923795867185	undirected	NA	NA
I4GK09	A0A1E4QHY3	0.10309034267638	undirected	NA	NA
I4GK09	A0A1E4QDC1	0.0604761226019563	undirected	NA	NA
I4GK09	A8YDF0	0.0295810281864428	undirected	NA	NA
I4GK09	A8YJ92	0.105191662199865	undirected	NA	NA
I4GK09	A0A139GIX8	0.054677518829227	undirected	NA	NA
I4GK09	A0A1E4QKF2	0.15717471188857	undirected	NA	NA
I4GK09	I4F8X5	0.0849298127203368	undirected	NA	NA
I4GK09	A0A2H6BRY7	0.221857535992134	undirected	NA	NA
I4GK09	A0A0F6RK25	0.0758047882448941	undirected	NA	NA
A0A1X9LJJ7	A8YIQ1	0.104016533123063	undirected	NA	NA
A0A1X9LJJ7	A8YKZ4	0.0937035005054183	undirected	NA	NA
A0A1X9LJJ7	I4GJN7	0.117842720358683	undirected	NA	NA
A0A1X9LJJ7	A8Y9I9	0.0354269729669658	undirected	NA	NA
A0A1X9LJJ7	A8YMW0	0.145543826140678	undirected	NA	NA
A0A1X9LJJ7	I4G4E5	0.165068379261108	undirected	NA	NA
A0A1X9LJJ7	A8YDN2	0.202995687396142	undirected	NA	NA
A0A1X9LJJ7	A8YKV3	0.0758801904469969	undirected	NA	NA
A0A1X9LJJ7	A0A0F6U795	0.0792697356532448	undirected	NA	NA
A0A1X9LJJ7	A0A1X9L436	0.105540067931176	undirected	NA	NA
A0A1X9LJJ7	A8YES3	0.0830961503285932	undirected	NA	NA
A0A1X9LJJ7	L8NPY3	0.0906810216822729	undirected	NA	NA
A0A1X9LJJ7	A8YJN0	0.136407054271539	undirected	NA	NA
A0A1X9LJJ7	A0A0F6U5L8	0.0727155250803087	undirected	NA	NA
A0A1X9LJJ7	A8YD57	0.127038114771082	undirected	NA	NA
A0A1X9LJJ7	A8YD85	0.0601787987622533	undirected	NA	NA
A0A1X9LJJ7	A0A0A1VXR0	0.0900401314354174	undirected	NA	NA
A0A1X9LJJ7	A0A0F6U1V9	0.0738502605977906	undirected	NA	NA
A0A1X9LJJ7	L8NQN0	0.100901783664503	undirected	NA	NA
A0A1X9LJJ7	A0A2H6BPA3	0.0498584833515907	undirected	NA	NA
A0A1X9LJJ7	A8YDZ0	0.0482609246979907	undirected	NA	NA
A0A1X9LJJ7	A0A1E4QAJ7	0.057244353593827	undirected	NA	NA
A0A1X9LJJ7	A0A2H6L2L3	0.0516920431360059	undirected	NA	NA
A0A1X9LJJ7	A0A1X9LCH7	0.126402983912578	undirected	NA	NA
A0A1X9LJJ7	A8YN44	0.130994118832983	undirected	NA	NA
A0A1X9LJJ7	A8YFJ4	0.200264448208438	undirected	NA	NA
A0A1X9LJJ7	A0A1X9L097	0.204773789542691	undirected	NA	NA
A0A1X9LJJ7	A0A0A1VSC7	0.131433009483233	undirected	NA	NA
A0A1X9LJJ7	A0A1E4QHY3	0.0657561789723805	undirected	NA	NA
A0A1X9LJJ7	A0A1E4QDC1	0.147036095216217	undirected	NA	NA
