fromNode	toNode	weight	direction	fromAltName	toAltName
B0JJ37	A8YL38	0.0387567893701867	undirected	NA	NA
B0JJ37	A8YF93	0.0747248708820667	undirected	NA	NA
B0JJ37	A8YF71	0.0808579416695362	undirected	NA	NA
B0JJ37	A8YF89	0.0414731876292375	undirected	NA	NA
B0JJ37	A0A0F6U2R7	0.0766714473635488	undirected	NA	NA
B0JJ37	A8YJ83	0.0325043741260158	undirected	NA	NA
B0JJ37	A0A1V4BN18	0.0620416306890504	undirected	NA	NA
B0JJ37	A8YMR9	0.105926358665794	undirected	NA	NA
B0JJ37	A8YFK3	0.110570773118368	undirected	NA	NA
B0JJ37	A8YM83	0.0653480548697859	undirected	NA	NA
B0JJ37	A0A1X9LAB6	0.0551600582383166	undirected	NA	NA
B0JJ37	A8YEG2	0.0205382593270498	undirected	NA	NA
B0JJ37	A8YNV7	0.0213951316458264	undirected	NA	NA
B0JJ37	A8YNL7	0.023540261831894	undirected	NA	NA
B0JJ37	A8YHC9	0.0229003729532372	undirected	NA	NA
B0JJ37	I4FI35	0.102845810740632	undirected	NA	NA
B0JJ37	A8YEX7	0.0435900376056718	undirected	NA	NA
B0JJ37	A8YEU3	0.0247945534915114	undirected	NA	NA
B0JJ37	A8YNI7	0.021915047443225	undirected	NA	NA
B0JJ37	A8YF88	0.0203151202513132	undirected	NA	NA
B0JJ37	L8NZU9	0.0590031139259501	undirected	NA	NA
B0JJ37	A8YEX3	0.0398677498302254	undirected	NA	NA
B0JJ37	A8YDU2	0.046201322812119	undirected	NA	NA
B0JJ37	A8YEJ2	0.0815948362518196	undirected	NA	NA
B0JJ37	A0A1X9LEW8	0.0519640633346381	undirected	NA	NA
B0JJ37	A8YEJ4	0.0717635957912113	undirected	NA	NA
B0JJ37	A8YJW5	0.0449117354908292	undirected	NA	NA
B0JJ37	L8NSK4	0.0206422949827647	undirected	NA	NA
B0JJ37	A0A139GHP9	0.0414399455285613	undirected	NA	NA
B0JJ37	I4G178	0.0266486669383666	undirected	NA	NA
B0JJ37	A8YIK5	0.0665847247843382	undirected	NA	NA
B0JJ37	A0A1X9LGJ0	0.131544395031282	undirected	NA	NA
B0JJ37	A8YC59	0.057365349714298	undirected	NA	NA
B0JJ37	A0A0F6RLY6	0.110149390795547	undirected	NA	NA
B0JJ37	A0A0A1W2U0	0.0268790901641581	undirected	NA	NA
B0JJ37	A0A1X9L6K1	0.0328080377939667	undirected	NA	NA
B0JJ37	A8YJP5	0.0332762435158453	undirected	NA	NA
B0JJ37	A8YFE4	0.0591625010383202	undirected	NA	NA
B0JJ37	A8YD77	0.0299975757780021	undirected	NA	NA
B0JJ37	L8NW08	0.0340223487286129	undirected	NA	NA
B0JJ37	A0A1X9L1Q3	0.0237303437888006	undirected	NA	NA
B0JJ37	A0A0A1VR56	0.0326883876358772	undirected	NA	NA
B0JJ37	A0A1E4QJ35	0.026865701136268	undirected	NA	NA
B0JJ37	A8YKU2	0.0577995525108632	undirected	NA	NA
B0JJ37	A8YEX4	0.0460473614215906	undirected	NA	NA
B0JJ37	A0A2H6BLL1	0.0301412624780289	undirected	NA	NA
B0JJ37	A8YGA7	0.142137809903898	undirected	NA	NA
B0JJ37	A8YL85	0.0237981464888896	undirected	NA	NA
B0JJ37	A0A1E4Q936	0.0275520246159287	undirected	NA	NA
B0JJ37	A8YJ15	0.0394127132301216	undirected	NA	NA
B0JJ37	A8YD56	0.0314160172547465	undirected	NA	NA
B0JJ37	A0A1E4QE33	0.0270442447269697	undirected	NA	NA
B0JJ37	A8YJ80	0.0223182323829017	undirected	NA	NA
B0JJ37	A8YL43	0.029444947051102	undirected	NA	NA
B0JJ37	A8YNX4	0.0326207624334501	undirected	NA	NA
B0JJ37	A8YN43	0.0221611022000911	undirected	NA	NA
B0JJ37	A0A1X9LP48	0.022869156487793	undirected	NA	NA
B0JJ37	A0A139GRA7	0.0258861934521223	undirected	NA	NA
B0JJ37	A0A1X9LG33	0.0413649512410399	undirected	NA	NA
B0JJ37	A8YJQ4	0.0886575928713875	undirected	NA	NA
B0JJ37	A8YM58	0.0513973456386862	undirected	NA	NA
B0JJ37	A0A1X9L625	0.023004837531467	undirected	NA	NA
B0JJ37	A0A0F6RM94	0.0703203935650316	undirected	NA	NA
B0JJ37	I4GXF2	0.0927580263402582	undirected	NA	NA
B0JJ37	B0JUV4	0.0529651608640761	undirected	NA	NA
B0JJ37	A8YAM3	0.081020949824706	undirected	NA	NA
B0JJ37	A8YP30	0.0861891752416849	undirected	NA	NA
B0JJ37	L8P0Z6	0.0590362562995969	undirected	NA	NA
B0JJ37	A8YCB3	0.0468903035434896	undirected	NA	NA
B0JJ37	A8YJW9	0.0233160080305819	undirected	NA	NA
B0JJ37	A0A0F6U1Z6	0.0248472354204023	undirected	NA	NA
B0JJ37	A0A2H6L9T2	0.0736376347944485	undirected	NA	NA
B0JJ37	A0A2H6BW45	0.0468257844675624	undirected	NA	NA
B0JJ37	A8YN08	0.0242781233872744	undirected	NA	NA
B0JJ37	A0A0F6RJW8	0.0312634432944389	undirected	NA	NA
B0JJ37	A0A0A1VX15	0.0780517466729836	undirected	NA	NA
B0JJ37	A0A0A1VYE0	0.0343551599651427	undirected	NA	NA
B0JJ37	A8YHK1	0.0231546177228493	undirected	NA	NA
B0JJ37	B0JR10	0.0285361587901536	undirected	NA	NA
B0JJ37	A0A0A1VNM9	0.0462597446560328	undirected	NA	NA
B0JJ37	A0A2H6BR57	0.0588624030072038	undirected	NA	NA
B0JJ37	A8YGF7	0.0633598734493842	undirected	NA	NA
B0JJ37	A0A0A1VSI2	0.0272396370358535	undirected	NA	NA
