fromNode	toNode	weight	direction	fromAltName	toAltName
A8YE96	A8YL31	0.0209078988794063	undirected	NA	NA
A8YE96	A0A139GHL0	0.0314990936404278	undirected	NA	NA
A8YE96	A8YD60	0.077326794837467	undirected	NA	NA
A8YE96	A0A2H6KYB9	0.0224646264023699	undirected	NA	NA
A8YE96	A0A0F6U627	0.0271251494405281	undirected	NA	NA
A8YE96	A8YCS2	0.0642060324066918	undirected	NA	NA
A8YE96	A0A0A1VTZ2	0.0274963019279227	undirected	NA	NA
A8YE96	A0A0F6U2L9	0.0536751685756996	undirected	NA	NA
A8YE96	I4G5W0	0.0214185828033178	undirected	NA	NA
A8YE96	A0A1E4QC08	0.0214358198657264	undirected	NA	NA
A8YE96	A0A1X9LFK9	0.0260008853299248	undirected	NA	NA
A8YE96	A8YBR5	0.0357115138687628	undirected	NA	NA
A8YE96	A0A1X9LMB3	0.0357486156060638	undirected	NA	NA
A8YE96	A8YHW5	0.0368348277702177	undirected	NA	NA
A8YE96	A8YC66	0.0312894806046209	undirected	NA	NA
A8YE96	L8P0T7	0.0731325395201457	undirected	NA	NA
A8YE96	A0A0A1VSK6	0.0287023272546184	undirected	NA	NA
A8YE96	A0A0A1W0Y4	0.0355491762988285	undirected	NA	NA
A8YE96	A0A1E4QGF6	0.0294424407616211	undirected	NA	NA
A8YE96	A8YFI5	0.0720901074534704	undirected	NA	NA
A8YE96	I4H9D2	0.0443407888009	undirected	NA	NA
A8YEI0	A0A1X9L8L0	0.0377864328232963	undirected	NA	NA
A8YEI0	A8YD61	0.0202152233857821	undirected	NA	NA
A8YEI0	A8YCL0	0.0445738724140695	undirected	NA	NA
A8YEI0	A0A2H6L2M2	0.0634917180950904	undirected	NA	NA
A8YEI0	A0A0A1VSN2	0.0852609496664051	undirected	NA	NA
A8YEI0	A0A139GIR8	0.0670156407843342	undirected	NA	NA
A8YEI0	A8Y9Y5	0.0372818382833791	undirected	NA	NA
A8YEI0	A8YL31	0.118956546014999	undirected	NA	NA
A8YEI0	A0A1E4QF22	0.0437834386233257	undirected	NA	NA
A8YEI0	A0A2H6L714	0.107260842263667	undirected	NA	NA
A8YEI0	A8YK58	0.060524044798089	undirected	NA	NA
A8YEI0	L8NUB4	0.0270074306991061	undirected	NA	NA
A8YEI0	I4HYN9	0.0546166875195299	undirected	NA	NA
A8YEI0	A0A139GHL0	0.113561358590118	undirected	NA	NA
A8YEI0	A8YEK0	0.101061515656065	undirected	NA	NA
A8YEI0	A8YHK5	0.0417215933310537	undirected	NA	NA
A8YEI0	A0A1X9LBC9	0.0333071895483844	undirected	NA	NA
A8YEI0	A0A2H6KYB9	0.0751681271139713	undirected	NA	NA
A8YEI0	A8YKR5	0.0499060477479065	undirected	NA	NA
A8YEI0	A0A0F6U627	0.033375006439281	undirected	NA	NA
A8YEI0	P10625	0.0870104659206937	undirected	NA	NA
A8YEI0	I4G4I6	0.0369811477167774	undirected	NA	NA
A8YEI0	A0A2H6BNP7	0.0344337949728397	undirected	NA	NA
A8YEI0	A8YH52	0.0363624079685184	undirected	NA	NA
A8YEI0	A8YD23	0.050934755801555	undirected	NA	NA
A8YEI0	A8YF80	0.0601647732037641	undirected	NA	NA
A8YEI0	I4HZW1	0.0800447822363307	undirected	NA	NA
A8YEI0	L7EDT4	0.0421674217013822	undirected	NA	NA
A8YEI0	A8YJJ9	0.0516196014758802	undirected	NA	NA
A8YEI0	A0A1E4Q9N6	0.0293730144742182	undirected	NA	NA
A8YEI0	A8YAM5	0.0299151463006188	undirected	NA	NA
A8YEI0	A0A0F6RKT5	0.0497478719493771	undirected	NA	NA
A8YEI0	A0A0A1VTZ2	0.0317306095456297	undirected	NA	NA
A8YEI0	A0A1X9L5M7	0.0427628871074521	undirected	NA	NA
A8YEI0	A0A0F6U2L9	0.0244509933001514	undirected	NA	NA
A8YEI0	A8YKY9	0.0650312850432226	undirected	NA	NA
A8YEI0	L8NSU4	0.0268233786309229	undirected	NA	NA
A8YEI0	A0A0A1VWK4	0.0262518400230322	undirected	NA	NA
A8YEI0	A0A0A1VX11	0.0636115744680078	undirected	NA	NA
A8YEI0	I4G5W0	0.0721257340580421	undirected	NA	NA
A8YEI0	A0A1E4QC08	0.0538070159350561	undirected	NA	NA
A8YEI0	A0A1X9LFK9	0.0774641560813901	undirected	NA	NA
A8YEI0	A8YN14	0.0432517633168193	undirected	NA	NA
A8YEI0	A8YM39	0.0518233365420576	undirected	NA	NA
A8YEI0	A0A1X9LE80	0.0235378844022812	undirected	NA	NA
A8YEI0	A0A2H6KZ90	0.0471097418986706	undirected	NA	NA
A8YEI0	A8YC28	0.0409917248956012	undirected	NA	NA
A8YEI0	A8YBR5	0.0429812728548255	undirected	NA	NA
A8YEI0	A0A1X9LAK5	0.0352501121343486	undirected	NA	NA
A8YEI0	A8YLI5	0.0415235117492131	undirected	NA	NA
A8YEI0	A0A1X9LMB3	0.0955791830268215	undirected	NA	NA
A8YEI0	L8NVM7	0.0448534220971363	undirected	NA	NA
A8YEI0	I4FZQ2	0.0346235607451521	undirected	NA	NA
A8YEI0	A8YH71	0.0534699272497463	undirected	NA	NA
A8YEI0	A8YHW5	0.0337117446018299	undirected	NA	NA
A8YEI0	A8YC66	0.0441791475908358	undirected	NA	NA
A8YEI0	A8YHE4	0.0338370255550679	undirected	NA	NA
A8YEI0	A0A0A1VSU7	0.0918349574231268	undirected	NA	NA
A8YEI0	A0A0F6U2K2	0.0292322865093285	undirected	NA	NA
A8YEI0	A0A1X9L3J4	0.0468567830601521	undirected	NA	NA
A8YEI0	A0A2H6BTL6	0.0432974605445803	undirected	NA	NA
A8YEI0	L8P0T7	0.0308508145181381	undirected	NA	NA
A8YEI0	A8YF65	0.113584999700056	undirected	NA	NA
A8YEI0	A8YKX6	0.0444087383243656	undirected	NA	NA
A8YEI0	B0JSV4	0.0632030091722485	undirected	NA	NA
A8YEI0	A0A0A1VSK6	0.0216859284144745	undirected	NA	NA
A8YEI0	A0A0F6U6K4	0.0365962575368306	undirected	NA	NA
A8YEI0	A0A0A1VRI5	0.0344253218963217	undirected	NA	NA
A8YEI0	A0A139GLQ8	0.130768747343734	undirected	NA	NA
A8YEI0	A8YKN4	0.0382308843599994	undirected	NA	NA
A8YEI0	A0A0A1W0Y4	0.0700995281514036	undirected	NA	NA
A8YEI0	A0A1E4QJM7	0.0208286510098647	undirected	NA	NA
A8YEI0	A0A1E4QGF6	0.0421025395293393	undirected	NA	NA
A8YEI0	A8YFI5	0.0328426336702085	undirected	NA	NA
A8YEI0	A0A139GQJ5	0.0311048910953163	undirected	NA	NA
A8YEI0	I4H9D2	0.0989297727049316	undirected	NA	NA
A0A1X9L8L0	A8YCL0	0.155388564346946	undirected	NA	NA
A0A1X9L8L0	A0A2H6L2M2	0.0691964240982157	undirected	NA	NA
A0A1X9L8L0	A0A139GIR8	0.0221989650214673	undirected	NA	NA
A0A1X9L8L0	A8YL31	0.0213020122977347	undirected	NA	NA
A0A1X9L8L0	A0A1E4QF22	0.0201085390314881	undirected	NA	NA
A0A1X9L8L0	A0A2H6L714	0.0483881946703606	undirected	NA	NA
A0A1X9L8L0	A8YK58	0.0943662751836186	undirected	NA	NA
A0A1X9L8L0	A0A139GHL0	0.0259398089491478	undirected	NA	NA
A0A1X9L8L0	A8YEK0	0.033549302403324	undirected	NA	NA
A0A1X9L8L0	A0A1X9LBC9	0.0256583440697719	undirected	NA	NA
A0A1X9L8L0	A0A2H6KYB9	0.0329844996589752	undirected	NA	NA
A0A1X9L8L0	A8YFY9	0.0443515795569278	undirected	NA	NA
A0A1X9L8L0	A0A0F6U627	0.0537016668674266	undirected	NA	NA
A0A1X9L8L0	P10625	0.035603393378067	undirected	NA	NA
A0A1X9L8L0	A8YH52	0.0456146275621427	undirected	NA	NA
A0A1X9L8L0	A8YF80	0.0324463212000715	undirected	NA	NA
A0A1X9L8L0	L7EDT4	0.0276124374404188	undirected	NA	NA
A0A1X9L8L0	A8YAM5	0.03007450083157	undirected	NA	NA
A0A1X9L8L0	A0A0F6RKT5	0.0661992608001901	undirected	NA	NA
A0A1X9L8L0	A8YKY9	0.0587591823892534	undirected	NA	NA
A0A1X9L8L0	L8NSU4	0.0260587967238746	undirected	NA	NA
A0A1X9L8L0	I4G5W0	0.020221182890506	undirected	NA	NA
A0A1X9L8L0	A0A1X9LFK9	0.0358201687965249	undirected	NA	NA
A0A1X9L8L0	A8YN14	0.0379525869317927	undirected	NA	NA
A0A1X9L8L0	A8YM39	0.0282911362881299	undirected	NA	NA
A0A1X9L8L0	A8YC28	0.0489147297217427	undirected	NA	NA
A0A1X9L8L0	A0A1X9LAK5	0.0209961544357572	undirected	NA	NA
A0A1X9L8L0	A8YLI5	0.0305898751079157	undirected	NA	NA
A0A1X9L8L0	A0A1X9LMB3	0.0306847465435458	undirected	NA	NA
A0A1X9L8L0	A8YH71	0.0465773655880054	undirected	NA	NA
A0A1X9L8L0	A8YC66	0.0386241171911796	undirected	NA	NA
A0A1X9L8L0	A0A0A1VSU7	0.0294601831180175	undirected	NA	NA
A0A1X9L8L0	A0A2H6BTL6	0.0291167937444224	undirected	NA	NA
A0A1X9L8L0	A8YF65	0.0631584889368903	undirected	NA	NA
A0A1X9L8L0	A8YKX6	0.114701668577448	undirected	NA	NA
A0A1X9L8L0	B0JSV4	0.0298276309821715	undirected	NA	NA
A0A1X9L8L0	A0A0F6U6K4	0.0281680214678938	undirected	NA	NA
A0A1X9L8L0	A0A0A1VRI5	0.0231606372713914	undirected	NA	NA
A0A1X9L8L0	A0A139GLQ8	0.0370793527013258	undirected	NA	NA
A0A1X9L8L0	A0A0A1W0Y4	0.0254149590470867	undirected	NA	NA
A0A1X9L8L0	A0A1E4QJM7	0.0230913378016491	undirected	NA	NA
A0A1X9L8L0	I4H9D2	0.0427169137769765	undirected	NA	NA
A8YD61	A0A0A1VSN2	0.0367081761250699	undirected	NA	NA
A8YD61	A8YL31	0.0469925140878013	undirected	NA	NA
A8YD61	A0A2H6L714	0.0390212804827889	undirected	NA	NA
A8YD61	I4HYN9	0.0537147494227134	undirected	NA	NA
A8YD61	A0A139GHL0	0.0547106239131524	undirected	NA	NA
A8YD61	A8YEK0	0.0555002498399294	undirected	NA	NA
A8YD61	A8YHK5	0.0712107857207725	undirected	NA	NA
A8YD61	A0A1X9LBC9	0.0252673908104379	undirected	NA	NA
A8YD61	A0A2H6KYB9	0.0320020147887678	undirected	NA	NA
A8YD61	A8YKR5	0.0345145871425021	undirected	NA	NA
A8YD61	P10625	0.0438833622178885	undirected	NA	NA
A8YD61	A8YF80	0.0220304787888495	undirected	NA	NA
A8YD61	I4HZW1	0.0302889010372518	undirected	NA	NA
A8YD61	A8YJJ9	0.0221891944386961	undirected	NA	NA
A8YD61	I4G5W0	0.0477762884206917	undirected	NA	NA
A8YD61	A0A1E4QC08	0.0292873938957796	undirected	NA	NA
A8YD61	A0A1X9LFK9	0.0200553932362599	undirected	NA	NA
A8YD61	A8YM39	0.0360551107418508	undirected	NA	NA
A8YD61	A0A2H6KZ90	0.0722743961586832	undirected	NA	NA
A8YD61	A0A1X9LMB3	0.103524542637442	undirected	NA	NA
A8YD61	L8NVM7	0.0314552116580333	undirected	NA	NA
A8YD61	I4FZQ2	0.0282403299369123	undirected	NA	NA
A8YD61	A8YH71	0.0267199104675931	undirected	NA	NA
A8YD61	A0A0A1VSU7	0.0447624051681064	undirected	NA	NA
A8YD61	A0A0F6U2K2	0.0206583132335642	undirected	NA	NA
A8YD61	A0A1X9L3J4	0.0272514840409668	undirected	NA	NA
A8YD61	L8P0T7	0.0278757643999644	undirected	NA	NA
A8YD61	B0JSV4	0.0205538684560398	undirected	NA	NA
A8YD61	A0A0A1VRI5	0.0221593800950284	undirected	NA	NA
A8YD61	A0A139GLQ8	0.0608928656545947	undirected	NA	NA
A8YD61	A8YKN4	0.0547764894970838	undirected	NA	NA
A8YD61	A8YFI5	0.0273236464978005	undirected	NA	NA
A8YD61	A8YJG4	0.0339019868290681	undirected	NA	NA
A8YD61	I4H9D2	0.0520933277251306	undirected	NA	NA
A8YCL0	A0A2H6L2M2	0.104153156735744	undirected	NA	NA
A8YCL0	A0A0A1VSN2	0.0357887285175462	undirected	NA	NA
A8YCL0	A0A139GIR8	0.0252283992468192	undirected	NA	NA
A8YCL0	A8Y9Y5	0.0624441841492854	undirected	NA	NA
A8YCL0	A8YL31	0.0226460133515108	undirected	NA	NA
A8YCL0	A0A1E4QF22	0.0358267786732701	undirected	NA	NA
A8YCL0	A0A2H6L714	0.0445978052733519	undirected	NA	NA
A8YCL0	A8YK58	0.146806070326784	undirected	NA	NA
A8YCL0	L8NUB4	0.0396808792318006	undirected	NA	NA
A8YCL0	A8YD02	0.0634363578794693	undirected	NA	NA
A8YCL0	A0A139GHL0	0.0251910949460556	undirected	NA	NA
A8YCL0	A8YD60	0.0294585241403614	undirected	NA	NA
A8YCL0	A8YEK0	0.0297345049270083	undirected	NA	NA
A8YCL0	A0A1X9LBC9	0.0273954364511771	undirected	NA	NA
A8YCL0	A0A2H6KYB9	0.0618967832639693	undirected	NA	NA
A8YCL0	A8YFY9	0.127642965343562	undirected	NA	NA
A8YCL0	A0A0F6U627	0.133525738577155	undirected	NA	NA
A8YCL0	P10625	0.046528549488972	undirected	NA	NA
A8YCL0	A0A2H6BNP7	0.0488855456321741	undirected	NA	NA
A8YCL0	A8YH52	0.0538140003644756	undirected	NA	NA
A8YCL0	A8YD23	0.020114923400301	undirected	NA	NA
A8YCL0	A8YF80	0.0422724876231555	undirected	NA	NA
A8YCL0	I4HZW1	0.0578579521107173	undirected	NA	NA
A8YCL0	L7EDT4	0.0965566096333019	undirected	NA	NA
