fromNode	toNode	weight	direction	fromAltName	toAltName
A0A1V4BQQ6	I4GTP8	0.0338460303466641	undirected	NA	NA
A0A1V4BQQ6	A8YDD4	0.100018099030622	undirected	NA	NA
A0A1V4BQQ6	A8YAR8	0.0978398667541852	undirected	NA	NA
A0A1V4BQQ6	L8NVH9	0.0614365403392606	undirected	NA	NA
A0A1V4BQQ6	A8YDL5	0.125916016660701	undirected	NA	NA
A0A1V4BQQ6	A0A0A1VZA7	0.0479908417902656	undirected	NA	NA
A0A1V4BQQ6	A8YGL0	0.0984804924400584	undirected	NA	NA
A0A1V4BQQ6	A0A1X9LKM8	0.109529340432571	undirected	NA	NA
A0A1V4BQQ6	A0A2H6L1Z0	0.0816235490236016	undirected	NA	NA
A0A1V4BQQ6	I4H1A2	0.126759764672885	undirected	NA	NA
A0A1V4BQQ6	I4GPM7	0.0270506605862683	undirected	NA	NA
A0A1V4BQQ6	I4I168	0.124418646374362	undirected	NA	NA
A0A1V4BQQ6	A8YL52	0.0374177266064192	undirected	NA	NA
A0A1V4BQQ6	A8YKB7	0.127597423681668	undirected	NA	NA
A0A1V4BQQ6	A8YF67	0.0506326968298357	undirected	NA	NA
A0A1V4BQQ6	A8YIK7	0.0349841057511852	undirected	NA	NA
A0A1V4BQQ6	A0A0A1VVB7	0.0429007897012048	undirected	NA	NA
A0A1V4BQQ6	A8YC56	0.0920165190196993	undirected	NA	NA
A0A1V4BQQ6	I4FZP8	0.169450542830163	undirected	NA	NA
A0A1V4BQQ6	A8YCL2	0.0767579533882632	undirected	NA	NA
A0A1V4BQQ6	A0A0A1W0L3	0.0963749647054614	undirected	NA	NA
A0A1V4BQQ6	A0A0A1VU40	0.0303760744357763	undirected	NA	NA
A0A1V4BQQ6	A0A139GMS5	0.159195879572718	undirected	NA	NA
A0A1V4BQQ6	A8YGZ6	0.102764546746639	undirected	NA	NA
A0A1V4BQQ6	A8YFV0	0.0894334128145224	undirected	NA	NA
A0A1V4BQQ6	L8NPH7	0.103843253034698	undirected	NA	NA
A0A1V4BQQ6	I4H2U5	0.0298921068142104	undirected	NA	NA
A0A1V4BQQ6	A8YNC6	0.097220650654426	undirected	NA	NA
A0A1V4BQQ6	A0A2H6KYK5	0.0935461577750264	undirected	NA	NA
A0A1V4BQQ6	A8Y9J7	0.0977997857845782	undirected	NA	NA
A0A1V4BQQ6	A0A2H6BXN1	0.12291435622966	undirected	NA	NA
A0A1V4BQQ6	A8YNL2	0.0211985133195406	undirected	NA	NA
A0A1V4BQQ6	L8P0Q9	0.0342815791271137	undirected	NA	NA
A0A1V4BQQ6	I4HSS3	0.226629508934271	undirected	NA	NA
A0A1V4BQQ6	A8YAQ7	0.0665404708846473	undirected	NA	NA
A0A1V4BQQ6	A0A0F6RMB0	0.0309523641856832	undirected	NA	NA
A0A1V4BQQ6	I4HIB8	0.0278078255456121	undirected	NA	NA
A0A1V4BQQ6	A0A1E4QEF4	0.0493964084962578	undirected	NA	NA
A0A1V4BQQ6	A0A2H6L4S9	0.122685689221736	undirected	NA	NA
A0A1V4BQQ6	A0A1E4QFW8	0.0275009276721377	undirected	NA	NA
A0A1V4BQQ6	A8YN50	0.0912012616007231	undirected	NA	NA
A0A1V4BQQ6	A0A0A1VZJ8	0.0708442305765741	undirected	NA	NA
A0A1V4BQQ6	A0A1X9LAE6	0.0854539507736856	undirected	NA	NA
A0A1V4BQQ6	A8YFJ1	0.107844706606134	undirected	NA	NA
A0A1V4BQQ6	A0A1X9LEB8	0.0470255142860787	undirected	NA	NA
A0A1V4BQQ6	A0A0A1VWH5	0.0833026161870995	undirected	NA	NA
A0A1V4BQQ6	A0A1X9LIN9	0.0825851655857513	undirected	NA	NA
A0A1V4BQQ6	A0A1V4BU34	0.0557022261653204	undirected	NA	NA
A0A1V4BQQ6	A8YBV6	0.0469928310249344	undirected	NA	NA
A0A1V4BQQ6	A0A0A1W0W1	0.0656840848453538	undirected	NA	NA
A0A1V4BQQ6	A8YNN0	0.134525872620977	undirected	NA	NA
A0A1V4BQQ6	A8YCI6	0.0653714380740858	undirected	NA	NA
A0A1V4BQQ6	A0A0F6U5Y7	0.0269930932126506	undirected	NA	NA
A0A1V4BQQ6	A0A0F6RKW8	0.1410482526822	undirected	NA	NA
A0A1V4BQQ6	A0A0A1VZJ3	0.0247986822460774	undirected	NA	NA
A0A1V4BQQ6	A0A0A1VZ81	0.027473084019829	undirected	NA	NA
A0A1V4BQQ6	A8YCS5	0.0633651627697294	undirected	NA	NA
A0A1V4BQQ6	A0A0F6U219	0.176531757609265	undirected	NA	NA
A0A1V4BQQ6	A0A2H6BUW7	0.0244117197583952	undirected	NA	NA
A0A1V4BQQ6	I4GUW3	0.0436973711796723	undirected	NA	NA
A0A1V4BQQ6	A0A0A1VXY5	0.0575170387771135	undirected	NA	NA
A0A1V4BQQ6	A0A0F6U158	0.0313027582204187	undirected	NA	NA
A0A1V4BQQ6	A0A0A1VYK6	0.0913761127510625	undirected	NA	NA
A0A1V4BQQ6	A0A0F6RM37	0.0501206383718326	undirected	NA	NA
A0A1V4BQQ6	A0A0A1VVT1	0.0906544831827869	undirected	NA	NA
A0A1V4BQQ6	I4H702	0.0474127194092476	undirected	NA	NA
A0A1V4BQQ6	A0A0F6U6W9	0.0236127400140121	undirected	NA	NA
A0A1V4BQQ6	A0A1X9LHG8	0.09134048575639	undirected	NA	NA
A0A1V4BQQ6	A8YGY5	0.168794007589879	undirected	NA	NA
A0A1V4BQQ6	A0A1X9LEG5	0.090037954625513	undirected	NA	NA
A0A1V4BQQ6	A0A139GSI8	0.0706688880374196	undirected	NA	NA
A0A1V4BQQ6	A0A139GGB2	0.187435083352504	undirected	NA	NA
A0A1V4BQQ6	A0A0A1VTS7	0.0826690865546645	undirected	NA	NA
A0A1V4BQQ6	A0A1X9LA33	0.0288544824260727	undirected	NA	NA
A0A1V4BQQ6	I4HRK1	0.105198052342774	undirected	NA	NA
A0A1V4BQQ6	A0A0A1VUI3	0.233542063727823	undirected	NA	NA
