fromNode	toNode	weight	direction	fromAltName	toAltName
A8YED3	A0A1E4QDD6	0.0345142750589878	undirected	NA	NA
A8YED3	A8YBX3	0.0279931383742804	undirected	NA	NA
A8YED3	A0A0A1W013	0.0256612180251387	undirected	NA	NA
A8YED3	I4FYQ2	0.0452900350632074	undirected	NA	NA
A8YED3	A0A1E4QF41	0.0289505036218727	undirected	NA	NA
A8YED3	A8YC47	0.0745658552755498	undirected	NA	NA
A8YED3	S3J879	0.0400894745723529	undirected	NA	NA
A8YED3	I4GIC2	0.0265366841933556	undirected	NA	NA
A8YED3	A0A1X9LIF8	0.0200430702904886	undirected	NA	NA
A8YED3	I4HR26	0.0699240693294782	undirected	NA	NA
A8YED3	I4G5B1	0.0228312903907913	undirected	NA	NA
A8YED3	A0A2H6BUL7	0.0396708568420884	undirected	NA	NA
A8YED3	A0A139GGC1	0.0202223722824887	undirected	NA	NA
A8YED3	A8YJV7	0.0263995041958474	undirected	NA	NA
A8YED3	A0A0F6U3J8	0.0442372187243131	undirected	NA	NA
A0A1E4QDD6	A8YBX3	0.0314638178347587	undirected	NA	NA
A0A1E4QDD6	A0A0A1W013	0.0859996161947104	undirected	NA	NA
A0A1E4QDD6	I4GYC8	0.083895402930021	undirected	NA	NA
A0A1E4QDD6	L7DZY0	0.165482098292178	undirected	NA	NA
A0A1E4QDD6	A8YNN7	0.16453307942845	undirected	NA	NA
A0A1E4QDD6	I4FYQ2	0.199757441238827	undirected	NA	NA
A0A1E4QDD6	A0A1X9L6J9	0.0876917096693433	undirected	NA	NA
A0A1E4QDD6	A0A1X9L332	0.16828962348263	undirected	NA	NA
A0A1E4QDD6	A8YL75	0.100736270332891	undirected	NA	NA
A0A1E4QDD6	A8YAL0	0.0517487154841275	undirected	NA	NA
A0A1E4QDD6	A8YKM1	0.132351017308469	undirected	NA	NA
A0A1E4QDD6	A0A139GGC9	0.170153318370237	undirected	NA	NA
A0A1E4QDD6	A0A0A1VZN1	0.0649353461305541	undirected	NA	NA
A0A1E4QDD6	A0A2H6L6Z2	0.10058830726822	undirected	NA	NA
A0A1E4QDD6	A0A0F6U3H5	0.111257319070484	undirected	NA	NA
A0A1E4QDD6	A0A1E4QF41	0.250005913032283	undirected	NA	NA
A0A1E4QDD6	A8YA05	0.166143799844256	undirected	NA	NA
A0A1E4QDD6	A0A2H6L1Q4	0.183007495297889	undirected	NA	NA
A0A1E4QDD6	A8YES8	0.175414832874958	undirected	NA	NA
A0A1E4QDD6	A8YC47	0.140114635901	undirected	NA	NA
A0A1E4QDD6	I4I330	0.110954904028153	undirected	NA	NA
A0A1E4QDD6	S3J879	0.153821697107166	undirected	NA	NA
A0A1E4QDD6	I4GIC2	0.168449603985667	undirected	NA	NA
A0A1E4QDD6	A0A139GLA4	0.106336412816727	undirected	NA	NA
A0A1E4QDD6	A8YAN1	0.149310363314883	undirected	NA	NA
A0A1E4QDD6	I4IW79	0.191041621800202	undirected	NA	NA
A0A1E4QDD6	A0A0F6RMN1	0.127424718542396	undirected	NA	NA
A0A1E4QDD6	A8YIW7	0.140700611184501	undirected	NA	NA
A0A1E4QDD6	A0A1X9LIF8	0.16875838859792	undirected	NA	NA
A0A1E4QDD6	A8YG18	0.162197008242391	undirected	NA	NA
A0A1E4QDD6	A8YHV9	0.0697326903496271	undirected	NA	NA
A0A1E4QDD6	I4HR26	0.191643173650159	undirected	NA	NA
A0A1E4QDD6	A0A0A1VV80	0.0578266869095518	undirected	NA	NA
A0A1E4QDD6	A0A2I9CB51	0.116745775565717	undirected	NA	NA
A0A1E4QDD6	A0A0A1VW69	0.174646326599277	undirected	NA	NA
A0A1E4QDD6	I4G5B1	0.20800599080838	undirected	NA	NA
A0A1E4QDD6	A8YFA0	0.201854158153744	undirected	NA	NA
A0A1E4QDD6	A0A2H6BUL7	0.0960029626632639	undirected	NA	NA
A0A1E4QDD6	A0A139GGC1	0.146100565375663	undirected	NA	NA
A0A1E4QDD6	A0A0A1VPV3	0.157170100733134	undirected	NA	NA
A0A1E4QDD6	A8YJV7	0.230455758357604	undirected	NA	NA
A0A1E4QDD6	A0A0F6U3J8	0.0866413457848302	undirected	NA	NA
A8YBX3	A0A0A1W013	0.0429609821740351	undirected	NA	NA
A8YBX3	I4GYC8	0.0241929050367458	undirected	NA	NA
A8YBX3	I4FYQ2	0.0616466169908761	undirected	NA	NA
A8YBX3	A0A1X9L6J9	0.0226688687526494	undirected	NA	NA
A8YBX3	A8YKM1	0.0223751205971771	undirected	NA	NA
A8YBX3	A0A1E4QF41	0.0333140363867904	undirected	NA	NA
A8YBX3	A8YC47	0.0715071052575681	undirected	NA	NA
A8YBX3	S3J879	0.0475667641374493	undirected	NA	NA
A8YBX3	I4GIC2	0.0354109507199196	undirected	NA	NA
A8YBX3	A0A1X9LIF8	0.0242932498761756	undirected	NA	NA
A8YBX3	I4HR26	0.0743685031932835	undirected	NA	NA
A8YBX3	I4G5B1	0.0359798439559593	undirected	NA	NA
A8YBX3	A0A2H6BUL7	0.0379953073625886	undirected	NA	NA
A8YBX3	A0A139GGC1	0.023525105651568	undirected	NA	NA
A8YBX3	A8YJV7	0.0328045707700777	undirected	NA	NA
A8YBX3	A0A0F6U3J8	0.0446698012224546	undirected	NA	NA
A0A0A1W013	I4GYC8	0.0722485907813644	undirected	NA	NA
A0A0A1W013	L7DZY0	0.0230769841970183	undirected	NA	NA
A0A0A1W013	I4FYQ2	0.20338529144874	undirected	NA	NA
A0A0A1W013	A0A1X9L6J9	0.0438545551188053	undirected	NA	NA
A0A0A1W013	A0A1X9L332	0.0545035355876574	undirected	NA	NA
A0A0A1W013	A8YL75	0.0274630072114628	undirected	NA	NA
A0A0A1W013	A8YAL0	0.0397028099398724	undirected	NA	NA
A0A0A1W013	A8YKM1	0.049665806299688	undirected	NA	NA
A0A0A1W013	A0A139GGC9	0.0221360062973254	undirected	NA	NA
A0A0A1W013	A0A0A1VZN1	0.0257261442533955	undirected	NA	NA
A0A0A1W013	A0A2H6L6Z2	0.110954127244916	undirected	NA	NA
A0A0A1W013	A0A1E4QF41	0.131999303709662	undirected	NA	NA
A0A0A1W013	A8YA05	0.0293202190909753	undirected	NA	NA
A0A0A1W013	A8YES8	0.0261746819293779	undirected	NA	NA
A0A0A1W013	A8YC47	0.143340073326814	undirected	NA	NA
A0A0A1W013	I4I330	0.0628732477528674	undirected	NA	NA
A0A0A1W013	S3J879	0.166141649204076	undirected	NA	NA
A0A0A1W013	I4GIC2	0.112416102662275	undirected	NA	NA
A0A0A1W013	A0A139GLA4	0.0266353830594574	undirected	NA	NA
A0A0A1W013	I4IW79	0.022234874136781	undirected	NA	NA
A0A0A1W013	A0A0F6RMN1	0.0452890747022868	undirected	NA	NA
A0A0A1W013	A8YIW7	0.0399489699719402	undirected	NA	NA
A0A0A1W013	A0A1X9LIF8	0.0249816558213252	undirected	NA	NA
A0A0A1W013	A8YHV9	0.0321464670800902	undirected	NA	NA
A0A0A1W013	I4HR26	0.207178821287743	undirected	NA	NA
A0A0A1W013	A0A0A1VV80	0.0508701706866131	undirected	NA	NA
A0A0A1W013	I4G5B1	0.131026549339519	undirected	NA	NA
A0A0A1W013	A8YFA0	0.0506448421413744	undirected	NA	NA
A0A0A1W013	A0A2H6BUL7	0.113110592734875	undirected	NA	NA
A0A0A1W013	A0A139GGC1	0.109138851652993	undirected	NA	NA
A0A0A1W013	A0A0A1VPV3	0.0797278131019624	undirected	NA	NA
A0A0A1W013	A8YJV7	0.149132198085164	undirected	NA	NA
A0A0A1W013	A0A0F6U3J8	0.13138669304234	undirected	NA	NA
I4GYC8	I4FYQ2	0.12133985059513	undirected	NA	NA
I4GYC8	A0A1X9L6J9	0.0845193113228998	undirected	NA	NA
I4GYC8	A0A1X9L332	0.0485675369773102	undirected	NA	NA
I4GYC8	A8YAL0	0.041176152832374	undirected	NA	NA
I4GYC8	A8YKM1	0.0315359025737387	undirected	NA	NA
I4GYC8	A0A1E4QF41	0.0685933745242235	undirected	NA	NA
I4GYC8	A8YA05	0.0227880957096688	undirected	NA	NA
I4GYC8	A8YC47	0.114887092686567	undirected	NA	NA
I4GYC8	I4I330	0.043706002461373	undirected	NA	NA
I4GYC8	S3J879	0.111210588167597	undirected	NA	NA
I4GYC8	I4GIC2	0.0815377114676273	undirected	NA	NA
I4GYC8	I4HR26	0.171225664572552	undirected	NA	NA
I4GYC8	A0A0A1VV80	0.0489109735976647	undirected	NA	NA
I4GYC8	A0A2I9CB51	0.0222814760249438	undirected	NA	NA
